datetime,timestamp,in_bed_pct,hr_mean,hr_std,dhr,rr_mean,rr_std,drr,large_move_pct,minor_move_pct,turnovers_delta,apnea_delta,flags,vib_move_pct,vib_resp_q,agree_flags
2000-01-01 07:13:18,946703598,100,62,0,0,16,0,1,0,100,0,0,1,100,95,5
2000-01-01 07:13:48,946703628,100,62,0,0,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:14:18,946703658,100,62,0,0,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:14:48,946703688,100,62,0,0,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:15:18,946703718,100,62,0,0,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:15:48,946703748,100,63,2,1,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:16:18,946703778,100,75,1,12,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:17:41,946703861,100,67,4,248,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:18:11,946703891,100,62,0,251,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:18:41,946703921,100,67,4,5,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:19:11,946703951,100,73,0,6,18,0,2,0,100,0,0,1,100,95,5
2000-01-01 07:19:41,946703981,100,72,1,255,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:20:11,946704011,100,69,0,253,16,0,254,0,100,0,0,1,100,95,5
2000-01-01 07:20:41,946704041,100,69,0,0,17,1,1,0,100,0,0,1,100,95,5
2000-01-01 07:21:11,946704071,100,69,0,0,18,1,1,0,100,0,0,1,100,95,5
2000-01-01 07:21:41,946704101,100,66,2,253,17,1,255,0,100,0,0,1,100,95,5
2000-01-01 07:22:11,946704131,100,70,2,4,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:22:41,946704161,100,69,0,255,17,1,0,0,100,0,0,1,100,95,5
2000-01-01 07:23:11,946704191,100,77,5,8,18,0,1,0,100,0,0,1,100,95,5
2000-01-01 07:23:41,946704221,100,74,2,253,18,1,0,0,100,0,0,1,100,95,5
2000-01-01 07:24:11,946704251,100,69,5,251,22,1,4,0,100,0,0,1,100,95,5
2000-01-01 07:24:41,946704281,100,64,2,251,20,2,254,0,100,0,0,1,100,95,5
2000-01-01 07:25:11,946704311,100,67,0,3,21,1,1,0,100,0,0,1,100,95,5
2000-01-01 07:25:41,946704341,100,79,5,12,22,2,1,0,100,0,0,1,100,95,5
2000-01-01 07:26:11,946704371,100,71,1,248,16,1,250,0,100,0,0,1,100,95,5
2000-01-01 07:26:41,946704401,100,76,1,5,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:27:11,946704431,100,79,2,3,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:28:36,946704516,100,71,3,248,17,1,1,0,100,0,0,1,100,95,5
2000-01-01 07:29:06,946704546,100,75,0,4,16,0,255,0,100,0,0,1,100,95,5
2000-01-01 07:29:36,946704576,100,77,2,2,17,0,1,0,100,0,0,1,100,95,5
2000-01-01 07:30:06,946704606,100,85,3,8,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:30:36,946704636,100,82,4,253,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:31:06,946704666,100,79,0,253,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:31:36,946704696,100,76,3,253,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:32:06,946704726,100,73,1,253,17,0,0,0,100,0,0,1,100,96,5
2000-01-01 07:32:36,946704756,100,76,2,3,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:33:06,946704786,100,74,3,254,17,0,0,0,100,0,0,1,100,96,5
2000-01-01 07:33:36,946704816,100,76,5,2,19,1,2,0,100,0,0,1,100,96,5
2000-01-01 07:34:06,946704846,100,81,3,5,17,1,254,0,100,0,0,1,100,95,5
2000-01-01 07:34:36,946704876,100,75,2,250,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:35:06,946704906,100,73,0,254,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:35:36,946704936,100,73,1,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:36:06,946704966,100,66,1,249,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:36:36,946704996,100,71,5,5,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:37:06,946705026,100,76,1,5,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:37:36,946705056,100,79,0,3,20,2,3,0,100,0,0,1,100,95,5
2000-01-01 07:38:06,946705086,100,75,5,252,19,1,255,0,100,0,0,1,100,95,5
2000-01-01 07:39:25,946705165,100,63,0,244,17,1,254,0,100,0,0,1,100,95,5
2000-01-01 07:39:55,946705195,100,69,6,6,18,1,1,0,100,0,0,1,100,95,5
2000-01-01 07:40:25,946705225,100,83,4,14,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 07:40:55,946705255,100,65,2,238,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:41:25,946705285,100,65,2,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:41:55,946705315,100,69,1,4,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:42:25,946705345,100,63,1,250,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:42:55,946705375,100,66,2,3,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:43:25,946705405,100,69,0,3,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:43:55,946705435,100,70,0,1,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:44:25,946705465,100,78,6,8,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:44:55,946705495,100,80,2,2,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:45:25,946705525,100,77,0,253,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:45:55,946705555,100,69,4,248,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:46:25,946705585,100,67,2,254,17,1,0,0,100,0,0,1,100,95,5
2000-01-01 07:46:55,946705615,100,87,3,20,23,0,6,0,100,0,0,1,100,95,5
2000-01-01 07:47:25,946705645,100,72,10,241,22,0,255,0,100,0,0,1,100,95,5
2000-01-01 07:47:55,946705675,100,62,2,246,20,0,254,0,100,0,0,1,100,95,5
2000-01-01 07:48:25,946705705,100,71,0,9,19,1,255,0,100,0,0,1,100,95,5
2000-01-01 07:48:55,946705735,100,76,3,5,19,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:50:15,946705815,100,79,2,3,18,0,255,0,100,0,0,1,100,95,5
2000-01-01 07:50:45,946705845,100,67,0,244,16,1,254,0,100,0,0,1,100,95,5
2000-01-01 07:51:15,946705875,100,68,2,1,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:51:45,946705905,100,71,3,3,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 07:52:15,946705935,100,65,2,250,17,1,1,0,100,0,0,0,100,95,4
2000-01-01 07:52:45,946705965,100,62,0,253,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 07:53:15,946705995,100,62,0,0,15,0,254,0,100,0,0,0,100,95,4
2000-01-01 07:53:45,946706025,100,62,0,0,15,0,0,0,100,0,0,0,100,95,4
2000-01-01 07:54:15,946706055,100,63,2,1,15,0,0,0,100,0,0,0,100,95,4
2000-01-01 07:54:45,946706085,100,65,3,2,16,0,1,0,100,0,0,0,100,95,4
2000-01-01 07:55:15,946706115,100,69,2,4,18,1,2,0,100,0,0,0,100,95,4
2000-01-01 07:55:45,946706145,100,66,0,253,18,0,0,0,100,0,0,0,100,95,4
2000-01-01 07:56:15,946706175,100,65,0,255,17,0,255,0,100,0,0,0,100,95,4
2000-01-01 07:56:45,946706205,100,68,3,3,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 07:57:15,946706235,100,65,3,253,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 07:57:45,946706265,100,63,0,254,18,1,1,0,100,0,0,0,100,95,4
2000-01-01 07:58:15,946706295,100,63,0,0,16,1,254,0,100,0,0,0,100,95,4
2000-01-01 07:58:45,946706325,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 07:59:15,946706355,100,65,2,2,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 07:59:45,946706385,100,66,2,1,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:01:10,946706470,100,67,3,1,17,0,1,0,100,0,0,0,100,95,4
2000-01-01 08:01:40,946706500,100,72,4,5,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:02:10,946706530,100,73,5,1,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:02:40,946706560,100,62,0,245,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:03:10,946706590,100,62,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:03:40,946706620,100,62,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:04:10,946706650,100,62,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:04:40,946706680,100,62,0,0,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 08:05:10,946706710,100,62,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:05:40,946706740,100,62,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:06:10,946706770,100,62,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:06:40,946706800,100,62,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:07:10,946706830,100,62,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:07:40,946706860,100,63,2,1,18,1,2,0,100,0,0,0,100,95,4
2000-01-01 08:08:10,946706890,100,67,0,4,19,1,1,0,100,0,0,0,100,95,4
2000-01-01 08:08:40,946706920,100,65,1,254,18,1,255,0,100,0,0,0,100,95,4
2000-01-01 08:09:10,946706950,100,65,0,0,17,0,255,0,100,0,0,0,100,95,4
2000-01-01 08:09:40,946706980,100,65,0,0,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 08:10:10,946707010,100,69,4,4,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:10:40,946707040,100,65,1,252,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:12:06,946707126,100,71,0,6,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:12:36,946707156,100,71,0,0,17,0,1,0,100,0,0,0,100,95,4
2000-01-01 08:13:06,946707186,100,70,1,255,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:13:36,946707216,100,68,3,254,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 08:14:06,946707246,100,65,0,253,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:14:36,946707276,100,64,0,255,15,0,255,0,100,0,0,0,100,95,4
2000-01-01 08:15:06,946707306,100,62,1,254,16,0,1,0,100,0,0,0,100,95,4
2000-01-01 08:15:36,946707336,100,62,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:16:06,946707366,100,66,3,4,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:16:36,946707396,100,73,1,7,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:17:06,946707426,100,64,3,247,17,0,1,0,100,0,0,0,100,95,4
2000-01-01 08:17:36,946707456,100,63,0,255,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:18:06,946707486,100,63,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 08:18:36,946707516,100,64,3,1,18,2,1,0,100,0,0,0,100,95,4
2000-01-01 08:19:06,946707546,100,81,3,17,24,0,6,0,100,0,0,0,100,95,4
2000-01-01 08:19:36,946707576,100,78,6,253,19,2,251,0,100,0,0,0,100,95,4
2000-01-01 08:20:06,946707606,100,81,5,3,17,0,254,0,100,0,0,0,100,95,4
2000-01-01 08:20:36,946707636,100,86,2,5,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 08:21:06,946707666,100,72,1,242,16,1,0,0,100,0,0,0,100,95,4
2000-01-01 08:21:36,946707696,100,72,6,0,22,1,6,0,100,0,0,1,100,95,5
2000-01-01 08:22:57,946707777,100,78,7,6,23,1,1,0,100,0,0,1,100,95,5
2000-01-01 08:23:27,946707807,100,71,8,249,21,0,254,0,100,0,0,1,100,95,5
2000-01-01 08:23:57,946707837,100,62,0,247,19,0,254,0,100,0,0,1,100,95,5
2000-01-01 08:24:27,946707867,100,62,0,0,18,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:24:57,946707897,100,62,0,0,20,1,2,0,100,0,0,1,100,95,5
2000-01-01 08:25:27,946707927,100,66,2,4,22,0,2,0,100,0,0,1,100,95,5
2000-01-01 08:25:57,946707957,100,68,0,2,22,1,0,0,100,0,0,1,100,95,5
2000-01-01 08:26:27,946707987,100,70,0,2,21,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:26:57,946708017,100,70,1,0,20,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:27:27,946708047,100,82,5,12,21,1,1,0,100,0,0,1,100,95,5
2000-01-01 08:27:57,946708077,100,87,4,5,24,0,3,0,100,0,0,1,100,95,5
2000-01-01 08:28:27,946708107,100,75,1,244,24,1,0,0,100,0,0,1,100,95,5
2000-01-01 08:28:57,946708137,100,77,1,2,19,0,251,0,100,0,0,1,100,95,5
2000-01-01 08:29:27,946708167,100,78,0,1,19,1,0,0,100,0,0,1,100,95,5
2000-01-01 08:29:57,946708197,100,75,4,253,22,1,3,0,100,0,0,1,100,95,5
2000-01-01 08:30:27,946708227,100,63,2,244,20,0,254,0,100,0,0,1,100,95,5
2000-01-01 08:30:57,946708257,100,75,2,12,22,0,2,0,100,0,0,1,100,95,5
2000-01-01 08:31:27,946708287,100,73,4,254,17,0,251,0,100,0,0,1,100,95,5
2000-01-01 08:31:57,946708317,100,65,0,248,20,1,3,0,100,0,0,1,100,95,5
2000-01-01 08:32:27,946708347,100,65,0,0,21,0,1,0,100,0,0,1,100,95,5
2000-01-01 08:33:56,946708436,100,69,3,4,21,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:34:26,946708466,100,73,2,4,18,0,253,0,100,0,0,1,100,95,5
2000-01-01 08:34:56,946708496,100,72,0,255,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:35:26,946708526,100,71,0,255,17,1,0,0,100,0,0,1,100,95,5
2000-01-01 08:35:56,946708556,100,70,0,255,20,0,3,0,100,0,0,1,100,95,5
2000-01-01 08:36:26,946708586,100,77,5,7,21,0,1,0,100,0,0,1,100,95,5
2000-01-01 08:36:56,946708616,100,83,0,6,22,0,1,0,100,0,0,1,100,95,5
2000-01-01 08:37:26,946708646,100,74,2,247,23,1,1,0,100,0,0,1,100,95,5
2000-01-01 08:37:56,946708676,100,66,3,248,20,2,253,0,100,0,0,1,100,95,5
2000-01-01 08:38:26,946708706,100,71,1,5,19,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:38:56,946708736,100,71,4,0,19,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:39:26,946708766,100,64,2,249,19,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:39:56,946708796,100,73,1,9,18,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:40:26,946708826,100,74,4,1,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:40:56,946708856,100,65,1,247,19,1,2,0,100,0,0,1,100,95,5
2000-01-01 08:41:26,946708886,100,65,0,0,19,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:41:56,946708916,100,70,3,5,18,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:42:26,946708946,100,64,0,250,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:42:56,946708976,100,70,6,6,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:43:26,946709006,100,75,2,5,19,0,1,0,100,0,0,1,100,95,5
2000-01-01 08:55:04,946709704,100,75,7,75,16,0,16,71,28,0,0,1,99,46,5
2000-01-01 08:55:34,946709734,100,85,4,10,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:56:04,946709764,100,71,1,242,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:56:34,946709794,100,67,1,252,17,0,1,0,100,0,0,1,100,95,5
2000-01-01 08:57:04,946709824,100,69,2,2,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:57:34,946709854,100,69,4,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 08:58:04,946709884,100,65,0,252,16,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:58:34,946709914,100,62,0,253,17,0,1,0,100,0,0,1,100,95,5
2000-01-01 08:59:04,946709944,100,64,1,2,16,0,255,0,100,0,0,1,100,95,5
2000-01-01 08:59:34,946709974,100,62,1,254,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:00:04,946710004,100,66,3,4,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:00:34,946710034,100,64,0,254,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:01:04,946710064,100,64,1,0,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:01:34,946710094,100,73,2,9,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:02:04,946710124,100,69,1,252,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:02:34,946710154,100,71,2,2,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:03:04,946710184,100,68,5,253,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:03:34,946710214,100,63,0,251,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:04:04,946710244,100,62,0,255,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:04:34,946710274,100,62,0,0,17,0,1,0,100,0,0,1,100,95,5
2000-01-01 09:05:59,946710359,100,62,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:06:29,946710389,100,62,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:06:59,946710419,100,62,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:07:29,946710449,100,62,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:07:59,946710479,100,62,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:08:29,946710509,100,62,0,0,16,0,255,0,100,0,0,1,100,95,5
2000-01-01 09:08:59,946710539,100,62,0,0,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:09:29,946710569,100,62,0,0,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:09:59,946710599,100,62,0,0,16,0,0,0,100,0,0,1,100,96,5
2000-01-01 09:10:29,946710629,100,62,0,0,16,0,0,0,100,0,0,1,100,96,5
2000-01-01 09:10:59,946710659,100,74,7,12,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:11:29,946710689,100,66,2,248,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:11:59,946710719,100,64,0,254,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:12:29,946710749,100,69,5,5,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:12:59,946710779,100,70,7,1,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:13:29,946710809,100,63,0,249,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:13:59,946710839,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:14:29,946710869,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:14:59,946710899,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:15:29,946710929,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:16:56,946711016,100,65,0,2,17,0,1,0,100,0,0,0,100,95,4
2000-01-01 09:17:26,946711046,100,65,0,0,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 09:17:56,946711076,100,66,10,1,17,2,1,0,100,0,0,0,100,95,4
2000-01-01 09:18:26,946711106,100,115,6,49,22,1,5,0,100,0,0,0,100,95,4
2000-01-01 09:18:56,946711136,100,97,2,238,19,2,253,0,100,0,0,0,100,95,4
2000-01-01 09:19:26,946711166,100,81,10,240,15,0,252,0,100,0,0,0,100,95,4
2000-01-01 09:19:56,946711196,100,64,0,239,15,1,0,0,100,0,0,0,100,95,4
2000-01-01 09:20:26,946711226,100,76,8,12,20,2,5,0,100,0,0,0,100,95,4
2000-01-01 09:20:56,946711256,100,90,5,14,21,2,1,0,100,0,0,0,100,96,4
2000-01-01 09:21:26,946711286,100,66,0,232,16,0,251,0,100,0,0,0,100,96,4
2000-01-01 09:21:56,946711316,100,65,0,255,15,0,255,0,100,1,0,0,100,95,4
2000-01-01 09:22:26,946711346,100,65,0,0,15,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:22:56,946711376,100,65,0,0,15,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:23:26,946711406,100,65,0,0,15,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:23:56,946711436,100,66,1,1,16,0,1,0,100,0,0,0,100,95,4
2000-01-01 09:24:26,946711466,100,65,2,255,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:24:56,946711496,100,64,2,255,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:25:26,946711526,100,68,1,4,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:25:56,946711556,100,65,1,253,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:26:26,946711586,100,64,0,255,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:27:54,946711674,100,64,0,0,15,0,255,0,100,0,0,0,100,95,4
2000-01-01 09:28:24,946711704,100,64,0,0,15,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:28:54,946711734,100,64,0,0,15,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:29:24,946711764,100,62,0,254,16,0,1,0,100,0,0,0,100,95,4
2000-01-01 09:29:54,946711794,100,64,2,2,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:30:24,946711824,100,66,0,2,15,0,255,0,100,0,0,0,100,95,4
2000-01-01 09:30:54,946711854,100,66,0,0,16,0,1,0,100,0,0,0,100,95,4
2000-01-01 09:31:24,946711884,100,63,1,253,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:31:54,946711914,100,62,0,255,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:32:24,946711944,100,63,1,1,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:32:54,946711974,100,63,1,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:33:24,946712004,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:33:54,946712034,100,67,0,4,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:34:24,946712064,100,71,4,4,18,1,2,0,100,0,0,0,100,95,4
2000-01-01 09:34:54,946712094,100,71,2,0,16,0,254,0,100,0,0,0,100,96,4
2000-01-01 09:35:24,946712124,100,71,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:35:54,946712154,100,66,1,251,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:36:24,946712184,100,66,0,0,17,0,1,0,100,0,0,0,100,95,4
2000-01-01 09:36:54,946712214,100,66,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:37:24,946712244,100,66,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:38:52,946712332,100,67,2,1,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:39:22,946712362,100,72,3,5,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:39:52,946712392,100,76,4,4,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:40:22,946712422,100,79,2,3,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:40:52,946712452,100,72,0,249,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 09:41:22,946712482,100,66,0,250,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 09:41:52,946712512,100,64,1,254,17,0,1,0,100,0,0,1,100,95,5
