datetime,timestamp,in_bed_pct,hr_mean,hr_std,dhr,rr_mean,rr_std,drr,large_move_pct,minor_move_pct,turnovers_delta,apnea_delta,flags,vib_move_pct,vib_resp_q,agree_flags
2000-01-01 09:42:22,946712542,100,63,0,255,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:42:52,946712572,100,63,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:43:22,946712602,100,63,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:43:52,946712632,100,63,0,0,16,1,255,0,100,0,0,1,100,95,5
2000-01-01 09:44:22,946712662,100,62,0,255,18,0,2,0,100,0,0,1,100,95,5
2000-01-01 09:44:52,946712692,100,62,0,0,17,1,255,0,100,0,0,1,100,95,5
2000-01-01 09:45:22,946712722,100,69,3,7,16,1,255,0,100,0,0,1,100,95,5
2000-01-01 09:45:52,946712752,100,65,2,252,18,0,2,0,100,0,0,1,100,95,5
2000-01-01 09:46:22,946712782,100,63,0,254,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:46:52,946712812,100,62,0,255,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 09:47:22,946712842,100,64,3,2,19,2,2,0,100,0,0,1,100,95,5
2000-01-01 09:47:52,946712872,100,87,4,23,23,1,4,0,100,0,0,1,100,95,5
2000-01-01 09:48:22,946712902,100,70,8,239,17,1,250,0,100,0,0,1,100,95,5
2000-01-01 09:49:57,946712997,100,69,1,255,16,0,255,0,100,0,0,1,100,95,5
2000-01-01 09:50:27,946713027,100,69,4,0,17,0,1,0,100,0,0,1,100,95,5
2000-01-01 09:50:57,946713057,100,71,3,2,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:51:27,946713087,100,71,2,0,19,1,2,0,100,0,0,1,100,95,5
2000-01-01 09:51:57,946713117,100,65,1,250,20,1,1,0,100,0,0,1,100,95,5
2000-01-01 09:52:27,946713147,100,63,2,254,17,1,253,0,100,0,0,1,100,95,5
2000-01-01 09:52:57,946713177,100,78,3,15,22,1,5,0,100,0,0,1,100,95,5
2000-01-01 09:53:27,946713207,100,81,2,3,21,2,255,0,100,0,0,0,100,95,4
2000-01-01 09:53:57,946713237,100,77,1,252,17,0,252,0,100,0,0,1,100,95,5
2000-01-01 09:54:27,946713267,100,68,5,247,16,0,255,0,100,0,0,1,100,95,5
2000-01-01 09:54:57,946713297,100,66,5,254,18,2,2,0,100,0,0,1,100,96,5
2000-01-01 09:55:27,946713327,100,77,1,11,23,0,5,0,100,0,0,1,100,95,5
2000-01-01 09:55:57,946713357,100,65,1,244,19,1,252,0,100,0,0,1,100,95,5
2000-01-01 09:56:27,946713387,100,63,1,254,17,0,254,0,100,0,0,1,100,95,5
2000-01-01 09:56:57,946713417,100,67,5,4,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:57:27,946713447,100,87,1,20,16,0,255,0,100,0,0,1,100,95,5
2000-01-01 09:57:57,946713477,100,84,5,253,16,0,0,0,100,0,0,1,100,96,5
2000-01-01 09:58:27,946713507,100,66,1,238,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:58:57,946713537,100,68,1,2,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 09:59:27,946713567,100,65,1,253,19,1,3,0,100,0,0,1,100,95,5
2000-01-01 10:00:58,946713658,100,69,2,4,19,1,0,0,100,0,0,1,100,95,5
2000-01-01 10:01:28,946713688,100,68,1,255,16,0,253,0,100,0,0,1,100,95,5
2000-01-01 10:01:58,946713718,100,69,0,1,18,2,2,0,100,0,0,1,100,95,5
2000-01-01 10:02:28,946713748,100,80,3,11,22,0,4,0,100,0,0,1,100,95,5
2000-01-01 10:02:58,946713778,100,81,2,1,18,2,252,0,100,0,0,1,100,95,5
2000-01-01 10:03:28,946713808,100,74,3,249,22,1,4,0,100,0,0,1,100,95,5
2000-01-01 10:03:58,946713838,100,64,0,246,21,0,255,0,100,0,0,1,100,95,5
2000-01-01 10:04:28,946713868,100,77,4,13,22,0,1,0,100,0,0,1,100,94,5
2000-01-01 10:04:58,946713898,100,95,3,18,23,0,1,0,100,0,0,1,100,95,5
2000-01-01 10:05:28,946713928,100,71,3,232,22,0,255,0,100,0,0,1,100,95,5
2000-01-01 10:05:58,946713958,100,64,1,249,20,0,254,0,100,0,0,1,100,95,5
2000-01-01 10:06:28,946713988,100,64,0,0,21,0,1,0,100,0,0,1,100,95,5
2000-01-01 10:06:58,946714018,100,64,0,0,22,0,1,0,100,0,0,1,100,95,5
2000-01-01 10:07:28,946714048,100,64,0,0,22,0,0,0,100,0,0,1,100,95,5
2000-01-01 10:07:58,946714078,100,65,2,1,20,1,254,0,100,0,0,1,100,95,5
2000-01-01 10:08:28,946714108,100,64,1,255,19,0,255,0,100,0,0,1,100,95,5
2000-01-01 10:08:58,946714138,100,64,0,0,21,0,2,0,100,0,0,1,100,95,5
2000-01-01 10:09:28,946714168,100,69,1,5,22,1,1,0,100,0,0,0,100,95,4
2000-01-01 10:09:58,946714198,100,67,0,254,18,0,252,0,100,0,0,1,100,95,5
2000-01-01 10:10:28,946714228,100,66,0,255,20,1,2,0,100,0,0,1,100,95,5
2000-01-01 10:12:00,946714320,100,62,0,252,21,0,1,0,100,0,0,1,100,95,5
2000-01-01 10:12:30,946714350,100,62,0,0,21,0,0,0,100,0,0,1,100,95,5
2000-01-01 10:13:00,946714380,100,62,0,0,21,0,0,0,100,0,0,1,100,95,5
2000-01-01 10:13:30,946714410,100,66,4,4,21,1,0,0,100,0,0,1,100,95,5
2000-01-01 10:14:00,946714440,100,71,0,5,18,0,253,0,100,0,0,1,100,95,5
2000-01-01 10:14:30,946714470,100,70,0,255,21,1,3,0,100,0,0,1,100,95,5
2000-01-01 10:15:00,946714500,100,70,0,0,23,0,2,0,100,0,0,1,100,95,5
2000-01-01 10:15:30,946714530,100,68,2,254,23,0,0,0,100,0,0,1,100,95,5
2000-01-01 10:16:00,946714560,100,62,0,250,21,1,254,0,100,0,0,1,100,95,5
2000-01-01 10:16:30,946714590,100,71,2,9,20,1,255,0,100,0,0,1,100,95,5
2000-01-01 10:17:00,946714620,100,78,0,7,21,1,1,0,100,0,0,1,100,95,5
2000-01-01 10:17:30,946714650,100,78,0,0,20,0,255,0,100,0,0,1,100,95,5
2000-01-01 10:18:00,946714680,100,71,5,249,18,1,254,0,100,0,0,1,100,95,5
2000-01-01 10:18:30,946714710,100,65,2,250,18,1,0,0,100,0,0,1,100,95,5
2000-01-01 10:19:00,946714740,100,69,1,4,18,1,0,0,100,0,0,1,100,95,5
2000-01-01 10:19:30,946714770,100,65,0,252,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 10:20:00,946714800,100,64,0,255,18,0,1,0,100,0,0,1,100,96,5
2000-01-01 10:20:30,946714830,100,64,0,0,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 10:21:00,946714860,100,63,0,255,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 10:21:30,946714890,100,63,0,0,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 10:23:04,946714984,100,62,0,255,19,0,2,0,100,0,0,1,100,95,5
2000-01-01 10:23:34,946715014,100,62,0,0,18,0,255,0,100,0,0,1,100,95,5
2000-01-01 10:24:04,946715044,100,62,0,0,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 10:24:34,946715074,100,76,5,14,19,1,1,0,100,0,0,1,100,95,5
2000-01-01 10:25:04,946715104,100,78,6,2,19,1,0,0,100,0,0,1,100,95,5
2000-01-01 10:25:34,946715134,100,67,3,245,18,0,255,0,100,0,0,1,100,95,5
2000-01-01 10:26:04,946715164,100,69,3,2,20,1,2,0,100,0,0,1,100,95,5
2000-01-01 10:26:34,946715194,100,70,1,1,22,0,2,0,100,0,0,1,100,95,5
2000-01-01 10:27:04,946715224,100,80,1,10,19,1,253,0,100,0,0,1,100,95,5
2000-01-01 10:27:34,946715254,100,77,2,253,18,0,255,0,100,0,0,1,100,96,5
2000-01-01 10:28:04,946715284,100,80,1,3,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 10:28:34,946715314,100,87,1,7,18,1,0,0,100,0,0,1,100,95,5
2000-01-01 10:29:04,946715344,100,87,0,0,20,0,2,0,100,0,0,1,100,95,5
2000-01-01 10:29:34,946715374,100,82,2,251,19,1,255,0,100,0,0,1,100,95,5
2000-01-01 10:30:04,946715404,100,77,1,251,17,0,254,0,100,0,0,0,100,95,4
2000-01-01 10:30:34,946715434,100,71,0,250,18,0,1,0,100,0,0,0,100,95,4
2000-01-01 10:31:04,946715464,100,74,3,3,17,0,255,0,100,0,0,0,100,95,4
2000-01-01 10:31:34,946715494,100,75,2,1,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 10:32:04,946715524,100,68,3,249,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:32:34,946715554,100,76,2,8,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:33:59,946715639,100,71,0,251,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:34:29,946715669,100,67,0,252,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:34:59,946715699,100,66,0,255,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:35:29,946715729,100,65,2,255,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:35:59,946715759,100,69,4,4,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:36:29,946715789,100,74,1,5,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:36:59,946715819,100,73,2,255,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:37:29,946715849,100,72,3,255,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:37:59,946715879,100,68,3,252,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:38:29,946715909,100,70,4,2,18,0,2,0,100,0,0,0,100,95,4
2000-01-01 10:38:59,946715939,100,65,1,251,18,1,0,0,100,0,0,0,100,95,4
2000-01-01 10:39:29,946715969,100,63,0,254,16,0,254,0,100,0,0,0,100,95,4
2000-01-01 10:39:59,946715999,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:40:29,946716029,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:40:59,946716059,100,63,0,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:41:29,946716089,100,67,3,4,16,1,0,0,100,0,0,0,100,95,4
2000-01-01 10:41:59,946716119,100,76,5,9,20,1,4,0,100,0,0,0,100,95,4
2000-01-01 10:42:29,946716149,100,80,0,4,18,1,254,0,100,0,0,0,100,95,4
2000-01-01 10:42:59,946716179,100,73,1,249,17,0,255,0,100,0,0,0,100,96,4
2000-01-01 10:43:29,946716209,100,71,0,254,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:44:56,946716296,100,78,4,7,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:45:26,946716326,100,63,1,241,17,1,0,0,100,0,0,0,100,95,4
2000-01-01 10:45:56,946716356,100,67,2,4,18,0,1,0,100,0,0,0,100,95,4
2000-01-01 10:46:26,946716386,100,67,2,0,16,1,254,0,100,0,0,0,100,95,4
2000-01-01 10:46:56,946716416,100,65,1,254,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:47:26,946716446,100,67,0,2,16,1,0,0,100,0,0,0,100,95,4
2000-01-01 10:47:56,946716476,100,67,1,0,14,2,254,0,100,0,0,0,100,95,4
2000-01-01 10:48:26,946716506,100,76,4,9,19,1,5,0,100,0,0,0,100,95,4
2000-01-01 10:48:56,946716536,100,71,0,251,17,0,254,0,100,0,0,0,100,95,4
2000-01-01 10:49:26,946716566,100,66,1,251,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:49:56,946716596,100,67,0,1,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:50:26,946716626,100,67,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:50:56,946716656,100,67,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:51:26,946716686,100,67,1,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:51:56,946716716,100,83,4,16,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:52:26,946716746,100,66,5,239,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:52:56,946716776,100,62,0,252,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:53:26,946716806,100,63,3,1,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:53:56,946716836,100,81,2,18,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:54:26,946716866,100,81,1,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:55:56,946716956,100,78,1,253,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:56:26,946716986,100,79,3,1,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:56:56,946717016,100,83,1,4,17,0,0,0,100,0,0,0,100,96,4
2000-01-01 10:57:26,946717046,100,66,2,239,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:57:56,946717076,100,67,0,1,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:58:26,946717106,100,68,0,1,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:58:56,946717136,100,68,0,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 10:59:26,946717166,100,72,3,4,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 10:59:56,946717196,100,68,2,252,17,0,1,0,100,0,0,0,100,95,4
2000-01-01 11:00:26,946717226,100,65,1,253,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 11:00:56,946717256,100,63,0,254,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 11:01:26,946717286,100,64,0,1,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 11:01:56,946717316,100,73,6,9,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:02:26,946717346,100,74,6,1,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:02:56,946717376,100,65,0,247,17,1,0,0,100,0,0,1,100,95,5
2000-01-01 11:03:26,946717406,100,63,1,254,22,0,5,0,100,0,0,1,100,95,5
2000-01-01 11:03:56,946717436,100,62,1,255,21,1,255,0,100,0,0,1,100,95,5
2000-01-01 11:04:26,946717466,100,71,2,9,18,1,253,0,100,0,0,1,100,95,5
2000-01-01 11:04:56,946717496,100,74,1,3,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:05:26,946717526,100,79,6,5,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:06:50,946717610,100,86,4,7,17,0,0,0,100,0,0,1,100,96,5
2000-01-01 11:07:20,946717640,100,72,0,242,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:07:50,946717670,100,66,3,250,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:08:20,946717700,100,62,0,252,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:08:50,946717730,100,62,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:09:20,946717760,100,64,2,2,18,0,1,0,100,0,0,1,100,96,5
2000-01-01 11:09:50,946717790,100,68,3,4,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:10:20,946717820,100,72,8,4,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:10:50,946717850,100,81,5,9,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:11:20,946717880,100,66,0,241,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:11:50,946717910,100,67,1,1,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:12:20,946717940,100,70,0,3,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:12:50,946717970,100,68,2,254,18,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:13:20,946718000,100,71,5,3,20,1,2,0,100,0,0,1,100,95,5
2000-01-01 11:13:50,946718030,100,68,4,253,18,1,254,0,100,0,0,0,100,96,4
2000-01-01 11:14:20,946718060,100,66,4,254,19,1,1,0,100,0,0,1,100,95,5
2000-01-01 11:14:50,946718090,100,62,0,252,22,0,3,0,100,0,0,1,100,96,5
2000-01-01 11:15:20,946718120,100,67,4,5,22,1,0,0,100,0,0,1,100,95,5
2000-01-01 11:15:50,946718150,100,70,3,3,19,1,253,0,100,0,0,1,100,95,5
2000-01-01 11:16:20,946718180,100,71,4,1,22,0,3,0,100,0,0,1,100,95,5
2000-01-01 11:17:54,946718274,100,62,1,247,20,1,254,0,100,0,0,1,100,95,5
2000-01-01 11:18:24,946718304,100,63,1,1,16,0,252,0,100,0,0,1,100,95,5
2000-01-01 11:18:54,946718334,100,69,3,6,20,1,4,0,100,0,0,1,100,96,5
2000-01-01 11:19:24,946718364,100,67,3,254,21,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:19:54,946718394,100,67,5,0,22,1,1,0,100,0,0,1,100,95,5
2000-01-01 11:20:24,946718424,100,91,18,24,21,1,255,0,100,0,0,1,100,95,5
2000-01-01 11:20:54,946718454,100,95,13,4,20,1,255,0,100,0,0,1,100,96,5
2000-01-01 11:21:24,946718484,100,79,0,240,19,1,255,0,100,0,0,1,100,95,5
2000-01-01 11:21:54,946718514,100,78,1,255,17,0,254,0,100,0,0,1,100,95,5
2000-01-01 11:22:24,946718544,100,63,2,241,16,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:22:54,946718574,100,62,0,255,16,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:23:24,946718604,100,67,2,5,17,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:23:54,946718634,100,62,0,251,17,1,0,0,100,0,0,1,100,95,5
2000-01-01 11:24:24,946718664,100,63,0,1,18,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:24:54,946718694,100,63,0,0,18,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:25:24,946718724,100,62,0,255,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:25:54,946718754,100,62,0,0,18,1,1,0,100,0,0,1,100,95,5
2000-01-01 11:26:24,946718784,100,62,0,0,22,0,4,0,100,0,0,1,100,95,5
2000-01-01 11:26:54,946718814,100,63,0,1,23,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:27:24,946718844,100,63,0,0,23,0,0,0,100,0,0,1,100,96,5
2000-01-01 11:28:51,946718931,100,63,0,0,23,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:29:21,946718961,100,63,0,0,22,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:29:51,946718991,100,63,1,0,20,0,254,0,100,0,0,1,100,95,5
2000-01-01 11:30:21,946719021,100,77,1,14,20,1,0,0,100,0,0,1,100,95,5
2000-01-01 11:30:51,946719051,100,73,5,252,22,0,2,0,100,0,0,1,100,95,5
2000-01-01 11:31:21,946719081,100,66,1,249,22,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:31:51,946719111,100,69,0,3,21,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:32:21,946719141,100,69,0,0,20,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:32:51,946719171,100,63,2,250,19,1,255,0,100,0,0,1,100,95,5
2000-01-01 11:33:21,946719201,100,62,0,255,19,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:33:51,946719231,100,62,0,0,19,1,0,0,100,0,0,1,100,95,5
2000-01-01 11:34:21,946719261,100,67,3,5,22,0,3,0,100,0,0,1,100,95,5
2000-01-01 11:34:51,946719291,100,64,0,253,23,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:35:21,946719321,100,81,6,17,24,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:35:51,946719351,100,70,2,245,23,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:36:21,946719381,100,67,0,253,22,1,255,0,100,0,0,1,100,95,5
2000-01-01 11:36:51,946719411,100,63,2,252,18,0,252,0,100,0,0,1,100,95,5
2000-01-01 11:37:21,946719441,100,65,3,2,17,0,255,0,100,0,0,1,100,95,5
2000-01-01 11:37:51,946719471,100,69,0,4,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:38:21,946719501,100,69,0,0,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:39:43,946719583,100,70,0,1,18,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:40:13,946719613,100,68,0,254,19,1,1,0,100,0,0,1,100,95,5
2000-01-01 11:40:43,946719643,100,71,3,3,19,1,0,0,100,0,0,1,100,95,5
2000-01-01 11:41:13,946719673,100,69,0,254,17,0,254,0,100,0,0,1,100,95,5
2000-01-01 11:41:43,946719703,100,67,2,254,17,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:42:13,946719733,100,64,0,253,18,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:42:43,946719763,100,64,0,0,20,0,2,0,100,0,0,1,100,95,5
2000-01-01 11:43:13,946719793,100,65,2,1,21,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:43:43,946719823,100,65,0,0,21,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:44:13,946719853,100,65,1,0,20,0,255,0,100,0,0,1,100,96,5
2000-01-01 11:44:43,946719883,100,69,0,4,18,0,254,0,100,0,0,1,100,95,5
2000-01-01 11:45:13,946719913,100,70,1,1,19,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:45:43,946719943,100,76,1,6,20,1,1,0,100,0,0,1,100,95,5
2000-01-01 11:46:13,946719973,100,74,1,254,22,1,2,0,100,0,0,1,100,95,5
2000-01-01 11:46:43,946720003,100,65,0,247,20,0,254,0,100,0,0,1,100,95,5
2000-01-01 11:47:13,946720033,100,67,3,2,22,0,2,0,100,0,0,1,100,95,5
2000-01-01 11:47:43,946720063,100,74,0,7,23,0,1,0,100,0,0,1,100,95,5
2000-01-01 11:48:13,946720093,100,71,2,253,23,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:48:43,946720123,100,65,2,250,23,0,0,0,100,0,0,1,100,95,5
2000-01-01 11:49:13,946720153,100,68,1,3,17,1,250,0,100,0,0,1,100,95,5
2000-01-01 11:50:37,946720237,100,68,1,0,13,1,252,0,100,0,0,1,100,95,5
2000-01-01 11:51:07,946720267,100,62,0,250,18,1,5,0,100,0,0,1,100,95,5
2000-01-01 11:51:37,946720297,100,62,0,0,20,1,2,0,100,0,0,1,100,95,5
2000-01-01 11:52:07,946720327,100,62,1,0,20,2,0,0,100,0,0,0,100,95,4
2000-01-01 11:52:37,946720357,100,65,1,3,17,0,253,0,100,0,0,0,100,95,4
2000-01-01 11:53:07,946720387,100,64,0,255,18,1,1,0,100,0,0,0,100,95,4
2000-01-01 11:53:37,946720417,100,64,0,0,17,0,255,0,100,0,0,0,100,95,4
2000-01-01 11:54:07,946720447,100,66,1,2,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 11:54:37,946720477,100,66,1,0,17,0,0,0,100,0,0,0,100,95,4
2000-01-01 11:55:07,946720507,100,62,0,252,19,1,2,0,100,0,0,0,100,95,4
2000-01-01 11:55:37,946720537,100,62,0,0,20,1,1,0,100,0,0,0,100,95,4
2000-01-01 11:56:07,946720567,100,62,0,0,17,1,253,0,100,0,0,0,100,95,4
2000-01-01 11:56:37,946720597,100,63,3,1,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 11:57:07,946720627,100,71,2,8,17,1,1,0,100,0,0,0,100,95,4
2000-01-01 11:57:37,946720657,100,75,1,4,20,0,3,0,100,0,0,0,100,95,4
2000-01-01 11:58:07,946720687,100,71,0,252,21,0,1,0,100,0,0,0,100,95,4
2000-01-01 11:58:37,946720717,100,68,2,253,17,0,252,0,100,0,0,0,100,95,4
2000-01-01 11:59:07,946720747,100,64,0,252,16,0,255,0,100,0,0,0,100,95,4
2000-01-01 11:59:37,946720777,100,64,2,0,16,0,0,0,100,0,0,0,100,95,4
2000-01-01 12:00:07,946720807,100,84,5,20,19,0,3,0,100,0,0,0,100,95,4
